148.246.78.22 - - [18/Dec/2014:02:48:50 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/shuffle/jquery.shuffle.min.js?ver=4.0.1 HTTP/1.1" 200 4341 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:50 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/shuffle/random-shuffle-min.js?ver=4.0.1 HTTP/1.1" 200 711 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/jquery-ui-min.js?ver=4.0.1 HTTP/1.1" 200 61562 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/colorpicker-min.js?ver=4.0.1 HTTP/1.1" 200 2828 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/eye-min.js?ver=4.0.1 HTTP/1.1" 200 269 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/layout-min.js?ver=4.0.1 HTTP/1.1" 200 559 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/utils-min.js?ver=4.0.1 HTTP/1.1" 200 1450 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/custom-form-min.js?ver=4.0.1 HTTP/1.1" 200 962 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/customValidate-min.js?ver=4.0.1 HTTP/1.1" 200 2219 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/themes/archertroy/js/navigation.js?ver=20140711 HTTP/1.1" 200 653 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/themes/archertroy/js/archertroy.js HTTP/1.1" 200 7063 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/themes/archertroy/js/imagesloaded.pkgd.min.js HTTP/1.1" 200 2364 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/themes/archertroy/js/jquery.masonry.min.js HTTP/1.1" 200 7640 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:48:51 +0100] "GET /wp-content/themes/archertroy/js/lightbox.js HTTP/1.1" 200 3891 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:04 +0100] "GET / HTTP/1.1" 200 6146 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:04 +0100] "GET /wp-content/themes/archertroy/js/jquery.js HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:04 +0100] "GET /wp-content/themes/archertroy/css/lightbox.css HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/css/sfsi-style-min.css?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/css/jquery-ui-1.10.4/jquery-ui-min.css?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/css/colorpicker/css/colorpicker-min.css?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/css/colorpicker/css/layout-min.css?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/contact-form-plugin/css/style.css?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/themes/archertroy/style.css?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-includes/js/jquery/jquery.js?ver=1.11.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/themes/archertroy/js/jquery.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/custom-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarouselskins.js?ver=3.3 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/wonderplugin-carousel/engine/wonderplugincarousel.js?ver=3.3 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/themes/archertroy/js/jquery-migrate-1.1.0.min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
